Fi,Ex,Pi,exx,pii,lfi,lex,lpi,lafi,laex,lapi,id,dd,red
0.512615979,0.90514743,0.250766743,0.385869226,0.503807753,-0.668228293,-0.099657442,-1.383232083,0.668228293,0.099657442,1.383232083,2313,2,9
0.130649967,0.273026871,0.569076629,0.104151054,0.645400407,-2.03523354,-1.29818506,-0.563740181,2.03523354,1.29818506,0.563740181,2314,2,1
0.748683956,0.640906312,0.887386515,0.822432883,0.78699306,-0.289438339,-0.444871992,-0.119474636,0.289438339,0.444871992,0.119474636,2315,2,2
0.366717945,0.008785753,0.205696402,0.540714711,0.928585714,-1.003162269,-4.734623847,-1.581353974,1.003162269,4.734623847,1.581353974,2316,2,3
0.984751934,0.376665194,0.524006288,0.25899654,0.070178368,-0.015365513,-0.976398566,-0.646251595,0.015365513,0.976398566,0.646251595,2317,2,4
0.602785922,0.744544635,0.842316174,0.977278368,0.211771021,-0.506193167,-0.294982476,-0.171599832,0.506193167,0.294982476,0.171599832,2318,2,5
0.220819911,0.112424077,0.16062606,0.695560197,0.353363675,-1.510407792,-2.185477156,-1.828676224,1.510407792,2.185477156,1.828676224,2319,2,6
0.8388539,0.480303518,0.478935946,0.413842025,0.494956328,-0.175718724,-0.733337046,-0.736188415,0.175718724,0.733337046,0.736188415,2320,2,7
0.456887889,0.848182959,0.797245833,0.132123853,0.636548982,-0.783317238,-0.164658913,-0.2265922,0.783317238,0.164658913,0.2265922,2321,2,8
0.074921877,0.2160624,0.115555719,0.850405682,0.778141635,-2.591309348,-1.532188024,-2.15800245,2.591309348,1.532188024,2.15800245,2322,2,9
0.692955866,0.583941841,0.433865605,0.56868751,0.919734289,-0.366788967,-0.537953888,-0.835020459,0.366788967,0.537953888,0.835020459,2323,2,1
0.310989855,0.951821282,0.752175491,0.286969339,0.061326943,-1.167994988,-0.049377991,-0.284785617,1.167994988,0.049377991,0.284785617,2324,2,2
0.929023844,0.319700724,0.070485377,0.005251167,0.202919596,-0.073620874,-1.140369958,-2.652350009,0.073620874,1.140369958,2.652350009,2325,2,3
0.547057832,0.687580165,0.388795263,0.723532996,0.34451225,-0.603200756,-0.374576853,-0.94470239,0.603200756,0.374576853,0.94470239,2326,2,4
0.165091821,0.055459606,0.70710515,0.441814824,0.486104903,-1.801253469,-2.892100343,-0.346575897,1.801253469,2.892100343,0.346575897,2327,2,5
0.78312581,0.423339047,0.025415036,0.160096653,0.627697557,-0.244461919,-0.859581891,-3.672414312,0.244461919,0.859581891,3.672414312,2328,2,6
0.401159799,0.791218488,0.343724922,0.878378481,0.769290211,-0.91339543,-0.234181132,-1.067913587,0.91339543,0.234181132,1.067913587,2329,2,7
0.019193787,0.159097929,0.662034808,0.59666031,0.910882864,-3.953168646,-1.838235361,-0.412437144,3.953168646,1.838235361,0.412437144,2330,2,8
0.637227776,0.526977371,0.980344694,0.314942138,0.052475518,-0.450628111,-0.640597671,-0.019851041,0.450628111,0.640597671,0.019851041,2331,2,9
0.255261765,0.894856812,0.298654581,0.033223966,0.194068171,-1.365465731,-0.11109156,-1.208467621,1.365465731,0.11109156,1.208467621,2332,2,1
0.873295754,0.262736253,0.616964467,0.751505795,0.335660825,-0.135481002,-1.33660459,-0.482943847,0.135481002,1.33660459,0.482943847,2333,2,2
0.491329742,0.630615694,0.935274353,0.469787623,0.477253479,-0.710639804,-0.461058645,-0.066915367,0.710639804,0.461058645,0.066915367,2334,2,3
0.109363731,0.998495135,0.253584239,0.188069452,0.618846132,-2.21307597,-0.001505998,-1.372059207,2.21307597,0.001505998,1.372059207,2335,2,4
0.72739772,0.366374576,0.571894125,0.90635128,0.760438786,-0.318281881,-1.004099037,-0.558801401,0.318281881,1.004099037,0.558801401,2336,2,5
0.345431709,0.734254018,0.890204012,0.624633109,0.902031439,-1.062960314,-0.308900237,-0.116304616,1.062960314,0.308900237,0.116304616,2337,2,6
0.963465697,0.102133459,0.208513898,0.342914937,0.043624093,-0.037218394,-2.281474899,-1.567749583,0.037218394,2.281474899,1.567749583,2338,2,7
0.581499686,0.4700129,0.526823784,0.061196766,0.185216747,-0.542144847,-0.754995138,-0.640889162,0.542144847,0.754995138,0.640889162,2339,2,8
0.199533675,0.837892341,0.84513367,0.779478594,0.3268094,-1.61177226,-0.176865658,-0.168260475,1.61177226,0.176865658,0.168260475,2340,2,9
0.817567664,0.205771782,0.163443556,0.497760423,0.468402054,-0.20142161,-1.580987579,-1.811287571,0.20142161,1.580987579,1.811287571,2341,2,1
0.435601652,0.573651224,0.481753442,0.216042251,0.609994707,-0.831027095,-0.555733691,-0.730322827,0.831027095,0.555733691,0.730322827,2342,2,2
0.053635641,0.941530665,0.800063329,0.93432408,0.751587361,-2.925541488,-0.060248361,-0.223064393,2.925541488,0.060248361,0.223064393,2343,2,3
0.67166963,0.309410106,0.118373215,0.652605908,0.893180014,-0.397988681,-1.173087678,-2.133912807,0.397988681,1.173087678,2.133912807,2344,2,4
0.289703619,0.677289547,0.436683101,0.370887736,0.034772668,-1.238896882,-0.389656406,-0.828547516,1.238896882,0.389656406,0.828547516,2345,2,5
0.907737607,0.045168988,0.754992987,0.089169565,0.176365322,-0.096799921,-3.097344534,-0.281046819,0.096799921,3.097344534,0.281046819,2346,2,6
0.525771596,0.413048429,0.073302873,0.807451393,0.317957975,-0.642888389,-0.884190431,-2.613155476,0.642888389,0.884190431,2.613155476,2347,2,7
0.143805585,0.780927871,0.39161276,0.525733222,0.459550629,-1.939292996,-0.247272488,-0.937481785,1.939292996,0.247272488,0.937481785,2348,2,8
0.761839574,0.148807312,0.709922646,0.24401505,0.601143282,-0.272019278,-1.905103018,-0.342599264,0.272019278,1.905103018,0.342599264,2349,2,9
0.379873562,0.516686753,0.028232532,0.962296879,0.742735936,-0.967916813,-0.660318482,-3.567280349,0.967916813,0.660318482,3.567280349,2350,2,1
0.997907551,0.884566194,0.346542418,0.680578707,0.88432859,-0.002094641,-0.12265793,-1.059750049,0.002094641,0.12265793,1.059750049,2351,2,2
0.61594154,0.252445635,0.664852304,0.398860536,0.025921243,-0.484603223,-1.37655936,-0.408190362,0.484603223,1.37655936,0.408190362,2352,2,3
0.233975529,0.620325076,0.98316219,0.117142364,0.167513897,-1.452538746,-0.477511622,-0.016981178,1.452538746,0.477511622,0.016981178,2353,2,4
0.852009517,0.988204518,0.301472077,0.835424193,0.30910655,-0.160157582,-0.011865601,-1.199077881,0.160157582,0.011865601,1.199077881,2354,2,5
0.470043506,0.356083959,0.619781963,0.553706021,0.450699204,-0.754930023,-1.032588736,-0.478387535,0.754930023,1.032588736,0.478387535,2355,2,6
0.088077495,0.7239634,0.938091849,0.27198785,0.592291858,-2.429538227,-0.32301444,-0.063907415,2.429538227,0.32301444,0.063907415,2356,2,7
0.706111484,0.091842841,0.256401735,0.990269678,0.733884511,-0.347982145,-2.387676413,-1.361009787,0.347982145,2.387676413,1.361009787,2357,2,8
0.324145472,0.459722282,0.574711621,0.708551506,0.875477165,-1.126562876,-0.777132707,-0.553886893,1.126562876,0.777132707,0.553886893,2358,2,9
0.942179461,0.827601723,0.893021508,0.426833335,0.017069818,-0.059559512,-0.189223251,-0.113144613,0.059559512,0.189223251,0.113144613,2359,2,1
0.56021345,0.195481165,0.211331394,0.145115163,0.158662472,-0.579437407,-1.632291247,-1.55432779,0.579437407,1.632291247,1.55432779,2360,2,2
0.178247439,0.563360606,0.52964128,0.863396992,0.300255126,-1.724582587,-0.573835348,-0.635555332,1.724582587,0.573835348,0.635555332,2361,2,3
0.796281427,0.931240047,0.847951166,0.58167882,0.441847779,-0.227802604,-0.071238197,-0.164932232,0.227802604,0.071238197,0.164932232,2362,2,4
0.414315416,0.299119488,0.166261052,0.299960649,0.583440433,-0.881127721,-1.20691216,-1.794196123,0.881127721,1.20691216,1.794196123,2363,2,5
0.032349405,0.666998929,0.484570938,0.018242477,0.725033086,-3.431159651,-0.404966839,-0.724491444,3.431159651,0.404966839,0.724491444,2364,2,6
0.650383394,0.03487837,0.802880825,0.736524306,0.86662574,-0.430193253,-3.355888413,-0.219548988,0.430193253,3.355888413,0.219548988,2365,2,7
0.268417382,0.402757812,0.121190711,0.454806134,0.008218393,-1.315212114,-0.90941986,-2.11038985,1.315212114,0.90941986,2.11038985,2366,2,8
0.886451371,0.770637253,0.439500597,0.173087963,0.149811047,-0.12052901,-0.260537505,-0.822116203,0.12052901,0.260537505,0.822116203,2367,2,9
0.50448536,0.138516694,0.757810483,0.891369791,0.291403701,-0.684216458,-1.976764426,-0.277321947,0.684216458,1.976764426,0.277321947,2368,2,1
0.122519349,0.506396135,0.076120369,0.609651619,0.432996354,-2.09948631,-0.68043604,-2.575439389,2.09948631,0.68043604,2.575439389,2369,2,2
0.740553337,0.874275576,0.394430256,0.327933448,0.574589008,-0.30035762,-0.134359649,-0.930312945,0.30035762,0.134359649,0.930312945,2370,2,3
0.358587326,0.242155017,0.712740142,0.046215276,0.716181661,-1.025583061,-1.418177192,-0.338638382,1.025583061,1.418177192,0.338638382,2371,2,4
0.976621315,0.610034459,0.031050028,0.764497105,0.857774315,-0.023656302,-0.494239833,-3.472155569,0.023656302,0.494239833,3.472155569,2372,2,5
0.594655304,0.9779139,0.349359914,0.482778933,0.999366969,-0.519773362,-0.02233365,-1.051652616,0.519773362,0.02233365,1.051652616,2373,2,6
0.212689292,0.345793341,0.6676698,0.201060762,0.140959622,-1.547922901,-1.061913963,-0.403961539,1.547922901,1.061913963,0.403961539,2374,2,7
0.830723281,0.713672782,0.985979687,0.91934259,0.282552276,-0.185458535,-0.33733071,-0.014119526,0.185458535,0.33733071,0.014119526,2375,2,8
0.44875727,0.081552223,0.304289573,0.637624419,0.424144929,-0.801273139,-2.506511691,-1.189775488,0.801273139,2.506511691,1.189775488,2376,2,9
0.066791258,0.449431665,0.622599459,0.355906247,0.565737583,-2.706183075,-0.799771461,-0.47385189,2.706183075,0.799771461,0.47385189,2377,2,1
0.684825247,0.817311106,0.940909345,0.074188076,0.707330237,-0.378591587,-0.201735466,-0.060908483,0.378591587,0.201735466,0.060908483,2378,2,2
0.302859236,0.185190547,0.259219231,0.792469904,0.84892289,-1.194487149,-1.68637,-1.350081124,1.194487149,1.68637,1.350081124,2379,2,3
0.920893225,0.553069988,0.577529117,0.510751733,0.990515544,-0.082411183,-0.592270725,-0.548996419,0.082411183,0.592270725,0.548996419,2380,2,4
0.538927213,0.920949429,0.895839004,0.229033561,0.132108197,-0.618174758,-0.082350153,-0.109994565,0.618174758,0.082350153,0.109994565,2381,2,5
0.156961202,0.28882887,0.21414889,0.947315389,0.273700851,-1.851756625,-1.241920912,-1.541083758,1.851756625,1.241920912,1.541083758,2382,2,6
0.774995191,0.656708312,0.532458776,0.665597218,0.415293504,-0.254898455,-0.420515329,-0.6302498,0.254898455,0.420515329,0.6302498,2383,2,7
0.39302918,0.024587753,0.850768662,0.383879046,0.556886158,-0.933871421,-3.705506806,-0.16161503,0.933871421,3.705506806,0.16161503,2384,2,8
0.011063168,0.392467194,0.169078548,0.102160875,0.698478812,-4.504133886,-0.935302327,-1.777391891,4.504133886,0.935302327,1.777391891,2385,2,9
0.629097157,0.760346635,0.487388435,0.820442703,0.840071465,-0.463469572,-0.273980851,-0.718693866,0.463469572,0.273980851,0.718693866,2386,2,1
0.247131146,0.128226076,0.805698321,0.538724532,0.981664119,-1.397836128,-2.053960354,-0.216045898,1.397836128,2.053960354,0.216045898,2387,2,2
0.865165135,0.496105517,0.124008207,0.25700636,0.123256772,-0.144834883,-0.700966639,-2.08740753,0.144834883,0.700966639,2.08740753,2388,2,3
0.483199123,0.863984959,0.442318093,0.975288189,0.264849426,-0.727326447,-0.146199919,-0.815725988,0.727326447,0.146199919,0.815725988,2389,2,4
0.101233112,0.2318644,0.760627979,0.693570017,0.40644208,-2.290329382,-1.461602561,-0.273610899,2.290329382,1.461602561,0.273610899,2390,2,5
0.719267101,0.599743841,0.078937865,0.411851846,0.548034733,-0.329522501,-0.511252647,-2.539094255,0.329522501,0.511252647,2.539094255,2391,2,6
0.33730109,0.967623282,0.397247752,0.130133674,0.689627387,-1.086779305,-0.032912439,-0.923195132,1.086779305,0.032912439,0.923195132,2392,2,7
0.955335078,0.335502723,0.715557638,0.848415502,0.83122004,-0.045693133,-1.092125206,-0.334693127,0.045693133,1.092125206,0.334693127,2393,2,8
0.573369067,0.703382164,0.033867524,0.566697331,0.972812694,-0.556225674,-0.351854916,-3.385298718,0.556225674,0.351854916,3.385298718,2394,2,9
0.191403056,0.071261606,0.35217741,0.284979159,0.114405348,-1.653373834,-2.641397582,-1.043620225,1.653373834,2.641397582,1.043620225,2395,2,1
0.809437045,0.439141047,0.670487296,0.003260988,0.255998001,-0.211416279,-0.822934626,-0.399750523,0.211416279,0.822934626,0.399750523,2396,2,2
0.427471033,0.807020488,0.988797183,0.721542816,0.397590655,-0.849868752,-0.214406223,-0.011266041,0.849868752,0.214406223,0.011266041,2397,2,3
0.045505022,0.174899929,0.307107069,0.439824645,0.539183308,-3.089932585,-1.743541303,-1.180558833,3.089932585,1.743541303,1.180558833,2398,2,4
0.663539011,0.54277937,0.625416955,0.158106473,0.680775962,-0.410167631,-0.611052358,-0.469336724,0.410167631,0.611052358,0.469336724,2399,2,5
0.281573,0.910658811,0.943726841,0.876388302,0.822368616,-1.26736354,-0.093586973,-0.057918518,1.26736354,0.093586973,0.057918518,2400,2,6
0.899606988,0.278538253,0.262036727,0.59467013,0.963961269,-0.105797291,-1.278199875,-1.339270606,0.105797291,1.278199875,1.339270606,2401,2,7
0.517640977,0.646417694,0.580346613,0.312951959,0.105553923,-0.658473372,-0.436309399,-0.544129745,0.658473372,0.436309399,0.544129745,2402,2,8
0.135674966,0.014297135,0.8986565,0.031233787,0.247146576,-1.99749321,-4.247696111,-0.106854409,1.99749321,4.247696111,0.106854409,2403,2,9
0.753708955,0.382176576,0.216966386,0.749515616,0.38873923,-0.282748987,-0.961872536,-1.528012841,0.282748987,0.961872536,1.528012841,2404,2,1
0.371742943,0.750056017,0.535276272,0.467797444,0.530331883,-0.989552677,-0.287607386,-0.624972269,0.989552677,0.287607386,0.624972269,2405,2,2
0.989776932,0.117935458,0.853586158,0.186079272,0.671924537,-0.010275682,-2.13761777,-0.158308795,0.010275682,2.13761777,0.158308795,2406,2,3
0.607810921,0.4858149,0.171896044,0.904361101,0.813517191,-0.497891431,-0.721927592,-1.76086538,0.497891431,0.721927592,1.76086538,2407,2,4
0.22584491,0.853694341,0.490205931,0.622642929,0.955109844,-1.487906754,-0.158182064,-0.712929709,1.487906754,0.158182064,0.712929709,2408,2,5
0.843878898,0.221573782,0.808515817,0.340924758,0.096702498,-0.16974628,-1.506999643,-0.212555037,0.16974628,1.506999643,0.212555037,2409,2,6
0.461912887,0.589453223,0.126825703,0.059206586,0.238295151,-0.772378962,-0.528559912,-2.064941552,0.772378962,0.528559912,2.064941552,2410,2,7
0.079946876,0.957332664,0.445135589,0.777488415,0.379887805,-2.526392915,-0.043604337,-0.809376349,2.526392915,0.043604337,0.809376349,2411,2,8
0.697980865,0.325212106,0.763445475,0.495770243,0.521480459,-0.359563591,-1.123277676,-0.269913571,0.359563591,1.123277676,0.269913571,2412,2,9
0.316014853,0.693091547,0.081755361,0.214052072,0.663073112,-1.151966063,-0.366593186,-2.504023893,1.151966063,0.366593186,2.504023893,2413,2,1
0.934048842,0.060970988,0.400065248,0.9323339,0.804665766,-0.068226549,-2.797357135,-0.916127625,0.068226549,2.797357135,0.916127625,2414,2,2
0.552082831,0.428850429,0.718375134,0.650615729,0.946258419,-0.594057188,-0.846647071,-0.330763376,0.594057188,0.846647071,0.330763376,2415,2,3
0.17011682,0.79672987,0.03668502,0.368897557,0.087851073,-1.771269901,-0.227239591,-3.305386782,1.771269901,0.227239591,3.305386782,2416,2,4
0.788150808,0.164609311,0.354994906,0.087179386,0.229443727,-0.238065827,-1.804180425,-1.035651839,0.238065827,1.804180425,1.035651839,2417,2,5
0.406184797,0.532488753,0.673304792,0.805461214,0.37103638,-0.900947058,-0.630193503,-0.395557166,0.900947058,0.630193503,0.395557166,2418,2,6
0.024218786,0.900368194,0.991614679,0.523743042,0.512629034,-3.720626666,-0.104951495,-0.008420676,3.720626666,0.104951495,0.008420676,2419,2,7
0.642252775,0.268247635,0.309924565,0.242024871,0.654221687,-0.442773322,-1.315844714,-1.17142635,0.442773322,1.315844714,1.17142635,2420,2,8
0.260286763,0.636127076,0.628234451,0.960306699,0.795814341,-1.345971321,-0.452356931,-0.464841853,1.345971321,0.452356931,0.464841853,2421,2,9
0.878320752,0.004006517,0.946544337,0.678588528,0.937406994,-0.129743431,-5.519832994,-0.054937466,0.129743431,5.519832994,0.054937466,2422,2,1
0.496354741,0.371885958,0.264854223,0.396870356,0.078999648,-0.700464404,-0.989168036,-1.328575706,0.700464404,0.989168036,1.328575706,2423,2,2
0.11438873,0.7397654,0.58316411,0.115152185,0.220592302,-2.168152719,-0.30142217,-0.53928664,2.168152719,0.30142217,0.53928664,2424,2,3
0.732422718,0.107644841,0.901473996,0.833434013,0.362184955,-0.311397448,-2.22891798,-0.103724082,0.311397448,2.22891798,0.103724082,2425,2,4
0.350456707,0.475524282,0.219783882,0.551715842,0.503777609,-1.048518098,-0.743337332,-1.51511057,1.048518098,0.743337332,1.51511057,2426,2,5
0.968490696,0.843403723,0.538093768,0.26999767,0.645370262,-0.032016403,-0.170309523,-0.619722444,0.032016403,0.170309523,0.619722444,2427,2,6
0.586524685,0.211283164,0.856403654,0.988279499,0.786962916,-0.533540523,-1.554556036,-0.155013456,0.533540523,1.554556036,0.155013456,2428,2,7
0.204558673,0.579162605,0.17471354,0.706561327,0.92855557,-1.586900435,-0.546172003,-1.744607561,1.586900435,0.546172003,1.744607561,2429,2,8
0.822592662,0.947042047,0.493023427,0.424843155,0.070148223,-0.195294144,-0.054411787,-0.707198587,0.195294144,0.054411787,0.707198587,2430,2,9
0.440626651,0.314921488,0.811333313,0.143124984,0.211740877,-0.819557358,-1.155431916,-0.209076319,0.819557358,1.155431916,0.209076319,2431,2,1
0.05866064,0.682800929,0.129643199,0.861406812,0.35333353,-2.835986305,-0.381551927,-2.042969225,2.835986305,0.381551927,2.042969225,2432,2,2
0.676694628,0.05068037,0.447953085,0.579688641,0.494926184,-0.390535174,-2.982216623,-0.803066773,0.390535174,2.982216623,0.803066773,2433,2,3
0.294728617,0.418559811,0.766262971,0.297970469,0.636518838,-1.221700288,-0.870935482,-0.266229864,1.221700288,0.870935482,0.266229864,2434,2,4
0.912762606,0.786439252,0.084572858,0.016252298,0.778111491,-0.091279448,-0.240239798,-2.470141891,0.091279448,0.240239798,2.470141891,2435,2,5
0.530796595,0.154318694,0.402882744,0.734534126,0.919704145,-0.633376391,-1.868735373,-0.909109717,0.633376391,1.868735373,0.909109717,2436,2,6
0.148830583,0.522198135,0.72119263,0.452815955,0.061296798,-1.904946647,-0.649708194,-0.326849007,1.904946647,0.649708194,0.326849007,2437,2,7
0.766864572,0.890077576,0.039502516,0.171097783,0.202889452,-0.265445062,-0.116446656,-3.231390913,0.265445062,0.116446656,3.231390913,2438,2,8
0.384898561,0.257957017,0.357812402,0.889379612,0.344482106,-0.954775457,-1.354962309,-1.027746447,0.954775457,1.354962309,1.027746447,2439,2,9
0.00293255,0.625836458,0.676122288,0.60766144,0.486074759,-5.831882927,-0.468666191,-0.39138132,5.831882927,0.468666191,0.39138132,2440,2,1
0.620966538,0.993715899,0.994432175,0.325943269,0.627667413,-0.476478083,-0.006303929,-0.005583383,0.476478083,0.006303929,0.005583383,2441,2,2
0.239000527,0.361595341,0.312742061,0.044225097,0.769260066,-1.431289522,-1.017229535,-1.162376514,1.431289522,1.017229535,1.162376514,2442,2,3
0.857034516,0.729474782,0.631051947,0.762506925,0.91085272,-0.154277086,-0.31543048,-0.460367095,0.154277086,0.31543048,0.460367095,2443,2,4
0.475068505,0.097354223,0.949361833,0.480788754,0.052445373,-0.744296264,-2.329399169,-0.051965275,0.744296264,2.329399169,0.051965275,2444,2,5
0.093102493,0.465233664,0.267671719,0.199070582,0.194038027,-2.374054317,-0.765215496,-1.317993978,2.374054317,0.765215496,1.317993978,2445,2,6
0.711136482,0.833113105,0.585981606,0.917352411,0.335630681,-0.34089091,-0.182585866,-0.534466879,0.34089091,0.182585866,0.534466879,2446,2,7
0.329170471,0.200992547,0.904291492,0.635634239,0.477223334,-1.111179513,-1.604487451,-0.100603524,1.111179513,1.604487451,0.100603524,2447,2,8
0.94720446,0.568871988,0.222601378,0.353916068,0.618815988,-0.054240306,-0.564099847,-1.50237265,0.054240306,0.564099847,1.50237265,2448,2,9
0.565238448,0.936751429,0.540911264,0.072197896,0.760408641,-0.570507605,-0.065337316,-0.614500036,0.570507605,0.065337316,0.614500036,2449,2,1
0.183272437,0.30463087,0.85922115,0.790479725,0.902001295,-1.696781506,-1.188654498,-0.15172894,1.696781506,1.188654498,0.15172894,2450,2,2
0.801306426,0.672510311,0.177531036,0.508761553,0.043593949,-0.221511851,-0.396737835,-1.728609835,0.221511851,0.396737835,1.728609835,2451,2,3
0.419340415,0.040389752,0.495840923,0.227043382,0.185186602,-0.869072243,-3.20917919,-0.701500123,0.869072243,3.20917919,0.701500123,2452,2,4
0.037374403,0.408269194,0.814150809,0.94532521,0.326779256,-3.286769221,-0.895828533,-0.205609661,3.286769221,0.895828533,0.205609661,2453,2,5
0.655408392,0.776148635,0.132460695,0.663607038,0.468371909,-0.422496738,-0.253411237,-2.021469319,0.422496738,0.253411237,2.021469319,2454,2,6
0.273442381,0.144028076,0.450770581,0.381888867,0.609964563,-1.296664352,-1.937747026,-0.796796758,1.296664352,1.937747026,0.796796758,2455,2,7
0.89147637,0.511907517,0.769080467,0.100170695,0.751557217,-0.114876348,-0.669611301,-0.262559676,0.114876348,0.669611301,0.262559676,2456,2,8
0.509510358,0.879786958,0.087390354,0.818452524,0.89314987,-0.674305097,-0.128075494,-2.437370369,0.674305097,0.128075494,2.437370369,2457,2,9
0.127544347,0.247666399,0.40570024,0.536734352,0.034742524,-2.059291155,-1.395672604,-0.902140717,2.059291155,1.395672604,0.902140717,2458,2,1
0.745578336,0.615545841,0.724010126,0.255016181,0.176335177,-0.293595072,-0.485245858,-0.322949901,0.293595072,0.485245858,0.322949901,2459,2,2
0.363612325,0.983425282,0.042320012,0.973298009,0.317927831,-1.01166702,-0.016713616,-3.162495208,1.01166702,0.016713616,3.162495208,2460,2,3
0.981646313,0.351304723,0.360629898,0.691579838,0.459520484,-0.018524206,-1.046101275,-1.01990306,0.018524206,1.046101275,1.01990306,2461,2,4
0.599680302,0.719184164,0.678939784,0.409861666,0.601113138,-0.511358596,-0.329637815,-0.387222839,0.511358596,0.329637815,0.387222839,2462,2,5
0.217714291,0.087063605,0.997249671,0.128143495,0.742705792,-1.524571668,-2.441116335,-0.002754118,1.524571668,2.441116335,0.002754118,2463,2,6
0.83574828,0.454943046,0.315559557,0.846425323,0.884298445,-0.179427812,-0.787583041,-1.153407845,0.179427812,0.787583041,1.153407845,2464,2,7
0.453782268,0.822822488,0.633869443,0.564707152,0.025891099,-0.790137782,-0.195014791,-0.455912272,0.790137782,0.195014791,0.455912272,2465,2,8
0.071816257,0.190701929,0.952179329,0.28298898,0.167483752,-2.633644408,-1.657043651,-0.049001891,2.633644408,1.657043651,0.049001891,2466,2,9
0.689850246,0.55858137,0.270489215,0.001270808,0.309076406,-0.37128074,-0.582354977,-1.307523052,0.37128074,0.582354977,1.307523052,2467,2,1
0.307884235,0.926460811,0.588799102,0.719552637,0.45066906,-1.178031427,-0.076383532,-0.529670237,1.178031427,0.076383532,0.529670237,2468,2,2
0.925918223,0.294340252,0.907108988,0.437834465,0.592261713,-0.07696936,-1.223018861,-0.097492673,0.07696936,1.223018861,0.097492673,2469,2,3
0.543952212,0.662219693,0.225418874,0.156116294,0.733854367,-0.608893882,-0.412157916,-1.489794945,0.608893882,0.412157916,1.489794945,2470,2,4
0.161986201,0.030099135,0.54372876,0.874398122,0.87544702,-1.820244126,-3.503258845,-0.609304759,1.820244126,3.503258845,0.609304759,2471,3,5
0.78002019,0.397978576,0.862038646,0.592679951,0.017039674,-0.248435475,-0.921357104,-0.148455176,0.248435475,0.921357104,0.148455176,2472,3,6
0.398054178,0.765858017,0.180348533,0.310961779,0.158632328,-0.921167157,-0.266758483,-1.712864006,0.921167157,0.266758483,1.712864006,2473,3,7
0.016088167,0.133737458,0.498658419,0.029243608,0.300224981,-4.129671246,-2.01187667,-0.695833949,4.129671246,2.01187667,0.695833949,2474,3,8
0.634122156,0.501616899,0.816968305,0.747525436,0.441817635,-0.455513668,-0.6899186,-0.202154979,0.455513668,0.6899186,0.202154979,2475,3,9
0.252156145,0.86949634,0.135278191,0.465807265,0.583410288,-1.37770676,-0.139841155,-2.000421947,1.37770676,0.139841155,2.000421947,2476,3,1
0.870190133,0.237375782,0.453588077,0.184089093,0.725002942,-0.139043548,-1.438110815,-0.790565812,0.139043548,1.438110815,0.790565812,2477,3,2
0.488224122,0.605255223,0.771897963,0.902370922,0.866595596,-0.716980712,-0.502105054,-0.25890291,0.716980712,0.502105054,0.25890291,2478,3,3
0.106258111,0.973134664,0.09020785,0.62065275,0.008188249,-2.241884135,-0.027232806,-2.405638827,2.241884135,0.027232806,2.405638827,2479,3,4
0.7242921,0.341014105,0.408517736,0.338934578,0.149780903,-0.322560515,-1.075831439,-0.895219948,0.322560515,1.075831439,0.895219948,2480,3,5
0.342326088,0.708893546,0.726827622,0.057216407,0.291373556,-1.071991523,-0.34404991,-0.319065938,1.071991523,0.34404991,0.319065938,2481,3,6
0.960360077,0.076772988,0.045137508,0.775498235,0.43296621,-0.040446985,-2.566902419,-3.098041715,0.040446985,2.566902419,3.098041715,2482,3,7
0.578394066,0.444652429,0.363447394,0.493780064,0.574558863,-0.547499868,-0.81046236,-1.012120713,0.547499868,0.81046236,1.012120713,2483,3,8
0.196428055,0.81253187,0.681757281,0.212061892,0.716151517,-1.627459047,-0.207600141,-0.383081577,1.627459047,0.207600141,0.383081577,2484,3,9
0.814462043,0.180411311,0.000067167,0.930343721,0.857744171,-0.205227454,-1.712515974,-9.608328502,0.205227454,1.712515974,9.608328502,2485,3,1
0.432496032,0.548290752,0.318377053,0.648625549,0.999336824,-0.838182127,-0.600949563,-1.144518897,0.838182127,0.600949563,1.144518897,2486,3,2
0.050530021,0.916170193,0.636686939,0.366907378,0.140929478,-2.985187644,-0.087553131,-0.451477206,2.985187644,0.087553131,0.451477206,2487,3,3
0.66856401,0.284049635,0.954996825,0.085189206,0.282522131,-0.402623135,-1.258606285,-0.046047263,0.402623135,1.258606285,0.046047263,2488,3,4
0.286597998,0.651929076,0.273306711,0.803471035,0.424114785,-1.249674749,-0.427819502,-1.297160631,1.249674749,0.427819502,1.297160631,2489,3,5
0.904631987,0.019808517,0.591616598,0.521752863,0.565707439,-0.100227062,-3.921643282,-0.524896492,0.100227062,3.921643282,0.524896492,2490,3,6
0.522665976,0.387687958,0.909926484,0.240034691,0.707300092,-0.648812688,-0.947554495,-0.09439147,0.648812688,0.947554495,0.09439147,2491,3,7
0.140699965,0.755567399,0.22823637,0.95831652,0.848892746,-1.961125564,-0.28028629,-1.477373477,1.961125564,0.28028629,1.477373477,2492,3,8
0.758733953,0.12344684,0.546546256,0.676598348,0.990485399,-0.276104086,-2.091944661,-0.604136335,0.276104086,2.091944661,0.604136335,2493,3,9
0.376767942,0.491326282,0.864856142,0.394880177,0.132078053,-0.97612582,-0.710646846,-0.145192096,0.97612582,0.710646846,0.145192096,2494,3,1
0.994801931,0.859205723,0.183166029,0.113162005,0.273670707,-0.005211626,-0.151746894,-1.697362275,0.005211626,0.151746894,1.697362275,2495,3,2
